,0,1,2,3,4
168,2021-12-05 14:09:13+00:00,dreamsandabyss,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
169,2021-12-05 14:09:13+00:00,abdulhadialali,0,11,RT @DrIbrahimhamdi: الاكتئاب الصامت smiling depression https://t.co/dUr9YKDsUU
170,2021-12-05 14:09:10+00:00,AloElo5,0,0,@Jemenfoucomplet Dépression ou grosse flemmarde ??? Les paris sont lancés. Dans les deux cas elle a besoin d’aide m… https://t.co/tvxjU3RHvK
171,2021-12-05 14:09:09+00:00,dirtycrimegirI,10,0,"/ c!phil neg

c!phil is the type of guy to tell you you have depression from using your phone too much"
172,2021-12-05 14:09:09+00:00,YourCousinJeff,0,0,I was close to depression. This weekend made me feel a whole lot better
173,2021-12-05 14:09:07+00:00,GHFilm,1,0,"“You can’t give up because you can get it, a lot of the time, you can get it right.”
#mentalhealth #depression… https://t.co/QSVoBYH9Op"
174,2021-12-05 14:09:06+00:00,marbledmars,0,2,"RT @marbledmars: post success depression
#deltarune #deltarunechapter2 #deltarunefanart #spamton https://t.co/jaakxZqtft"
175,2021-12-05 14:09:04+00:00,IsmaHusnaa,0,7573,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
176,2021-12-05 14:08:59+00:00,Erikq0310,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
177,2021-12-05 14:08:59+00:00,bunwithahammer,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
178,2021-12-05 14:08:57+00:00,e_ryzzel,0,69,"RT @PhillipGBurke: Never forget that in 1933, a Black girl named Annie, stood on top of FDR’s desk at the Oval Office and healed the nation…"
179,2021-12-05 14:08:56+00:00,JAdams6,0,0,"@kwcounselling Hello,  I am not smart enough to have thought of this myself, but wanted to pass it on as CBT is som… https://t.co/WR5SgALru7"
180,2021-12-05 14:08:55+00:00,DragonDE5,0,674,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
181,2021-12-05 14:08:49+00:00,cursedbylin,1,0,Currently getting depression because no gf @reiss_celina
182,2021-12-05 14:08:47+00:00,akinnusi_victor,0,1,"RT @HelenAshby72: I work full time
I study full time
I am actively supporting 18 families right now
I have 2 children with additional compl…"
183,2021-12-05 14:08:46+00:00,EvieR71,0,254,RT @TheBloggess: I just read that depression and anxiety give you memory loss and I honestly can’t remember if I already knew that.
184,2021-12-05 14:08:45+00:00,nuracha_,0,7573,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
185,2021-12-05 14:08:40+00:00,CarstenHermes4,0,0,Seit Feb 2016 zweifeln Stalker aus Forensik meine Diagnosen ADS Depression PTBS und Schmerzpatienten an und machen… https://t.co/PDtqMCqWit
186,2021-12-05 14:08:39+00:00,awoo_awooo,0,7573,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
187,2021-12-05 14:08:33+00:00,EugeneDANIEL_,0,1741,RT @datchuguy: Life after NYSC always comes with a touch of depression
188,2021-12-05 14:08:29+00:00,brandonmoody10,0,0,"@TREZI0N They thought they did something, like sorry I don’t like getting seasonal depression cause it’s dark when… https://t.co/5EGKdJW7TA"
189,2021-12-05 14:08:24+00:00,mirwallas,0,0,yo cuando me despierto de mi quinta depression nap https://t.co/14hsVWsRwC
190,2021-12-05 14:08:22+00:00,cathyslifecc,0,12,"RT @JuliaRucklidge: Keto diet not only improved pain but also depression and anxiety @rowena_field
https://t.co/9gj43uYNUp"
191,2021-12-05 14:08:21+00:00,DREdotty,0,1859,"RT @3dLooks: depression isn’t always looking and feeling sad. sometimes it’s lack of motivation, excessive sleeping, poor eating habits, un…"
192,2021-12-05 14:08:20+00:00,kkukiejams,0,2,"RT @kimlmendoza: Feeling post-concert depression when I wasn’t even there. 🙈💕 @korestudioph #COOKY

https://t.co/IXN7Nn1Tag https://t.co/jY…"
193,2021-12-05 14:08:18+00:00,LoveallTanner,0,0,Todays weather forecast is depression
194,2021-12-05 14:08:18+00:00,SaadKapital2,0,0,"Having parents who understand depression and anxiety is such a blessing. Alhumdulilah.
Yes, they don't always come… https://t.co/mv0okVUmX4"
195,2021-12-05 14:08:17+00:00,_rekou_,0,86,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
196,2021-12-05 14:08:14+00:00,Balog31,0,90,"RT @MentallyAwareNG: Have you ever been at a loss of what to say to a friend going through depression?

When communicating with people who…"
197,2021-12-05 14:08:12+00:00,RdNetwork,0,0,J'ai même pas le temps de lancer le match que je suis déjà en dépression. #ASMFCM https://t.co/RKvYFDGOoi
198,2021-12-05 14:08:10+00:00,Athiyap33290025,0,0,"#ashaangi

Frist time evalo depression 
2days brake"
199,2021-12-05 14:08:10+00:00,ValcioneSolis,0,55,"RT @hikariviny: People are always raising awareness about anxiety, depression and mental problems, but most people are not willing to under…"
200,2021-12-05 14:08:09+00:00,TsugomiAyumi,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
201,2021-12-05 14:08:07+00:00,_seeairuhhh,0,1859,"RT @3dLooks: depression isn’t always looking and feeling sad. sometimes it’s lack of motivation, excessive sleeping, poor eating habits, un…"
202,2021-12-05 14:08:04+00:00,lYJLel0CaYZ0Ymf,0,9,"RT @study_hacker: 悔しくて悲しくて落ち込んだ感情を無視して「つらくないフリ」をすると、状況をむしろ悪化させてしまう可能性が。

感情をありのままに見つめるほうが、つらいことを乗り越えやすい！

そのために、自分に “こんな問いかけ” をしてみてください♪

h…"
203,2021-12-05 14:08:03+00:00,fulltomms,0,86,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
204,2021-12-05 14:08:00+00:00,abhishekanandji,0,5,"RT @IndiaToday: With Cyclone Jawad weakening into a deep depression, tourists and locals alike returned to the beaches in Andhra Pradesh's…"
205,2021-12-05 14:07:55+00:00,CloudsSkyless,0,0,"i 
i think depression is comign back to me"
206,2021-12-05 14:07:54+00:00,akreana_,0,1,RT @UltimateSvenga3: Turned 30 this year...pregnant with 4th child depression hit so hard I blocked everything and anyone out!
207,2021-12-05 14:07:52+00:00,SeismoTEK,0,40,"RT @Shade510: Have you tried Starbucks Holiday Blend yet?

It has an elegant flavor; layers of maple, a touch of gingerbread, a pinch of fa…"
208,2021-12-05 14:07:51+00:00,geolynnav,0,8,"RT @Nishant_Bliss: It’s okay to have breakdowns, anxiety and depression.

What not okay is to give up.

“Live longer, you’d see.” https://t…"
209,2021-12-05 14:07:47+00:00,deemoneysos,1,1,Literally would fall in depression without God and music
210,2021-12-05 14:07:47+00:00,Pomshkas,0,254,RT @TheBloggess: I just read that depression and anxiety give you memory loss and I honestly can’t remember if I already knew that.
211,2021-12-05 14:07:45+00:00,mesk5ota,0,13,RT @bookofzu: The cure to my depression is being in Morocco. It’s really that simple.
212,2021-12-05 14:07:44+00:00,tejashdatta,0,0,I’m able to concentrate when language learning because i use to avoid the void of depression
213,2021-12-05 14:07:42+00:00,ZumaMukalazi,0,3,"RT @MonitorSqoop: I Sing Away My Depression – Afrie
https://t.co/QEBqS2tshf
#SqoopUpdates https://t.co/Xla09Drqt4"
214,2021-12-05 14:07:41+00:00,ichbewegemich,0,0,"Meine Schwägerin ist momentan stark #depressiv. Es ist oft wirklich schwierig für mich damit umzugehen, da sie dann… https://t.co/E6PLRZbWcN"
215,2021-12-05 14:07:40+00:00,ladibalo,0,7573,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
216,2021-12-05 14:07:39+00:00,b0nesVql,1,0,will it give me severe depression again? Yes. Will i still watch it? Absolutely
217,2021-12-05 14:07:39+00:00,urmomahoebro,0,0,listening to some random dude's happy songs playlist on Spotify and it better take my depression away
218,2021-12-05 14:07:38+00:00,GrimeyGirl_1734,0,0,Slowly falling into depression cus I've never felt like this😭
219,2021-12-05 14:07:37+00:00,kingsle07170026,0,1741,RT @datchuguy: Life after NYSC always comes with a touch of depression
220,2021-12-05 14:07:35+00:00,zaibaxoxo,0,11,"RT @humaiiiraa: I be like ‘I’m fine’ meanwhile my seasonal depression is working overtime, I have no idea what I’m doing with my life, and…"
221,2021-12-05 14:07:32+00:00,eMPee02,0,254,RT @TheBloggess: I just read that depression and anxiety give you memory loss and I honestly can’t remember if I already knew that.
222,2021-12-05 14:07:31+00:00,_____ckckck,0,16,"RT @BombshellCole: Stop thinking yourself into heartache and depression. Get outta your head. Sometimes, shit ain’t even what you’ve convin…"
223,2021-12-05 14:07:30+00:00,3vilelys,0,0,Having depression is so overrated just get better tbh.
224,2021-12-05 14:07:27+00:00,lexOG___,0,1,RT @wnflee: depression is real
225,2021-12-05 14:07:27+00:00,aroposbot,0,0,"aro  sapphics with depression, take  a  break  if  you  need  one ! you  deserve  it !"
226,2021-12-05 14:07:27+00:00,ntshlyv,0,23,RT @chemelllll: Banyak apa yg @magmalaya sharing tadi terngiang ngiang di telinga. Antaranya business banyak buat anak muda depression
227,2021-12-05 14:07:25+00:00,HelenAshby72,15,1,"I work full time
I study full time
I am actively supporting 18 families right now
I have 2 children with additional… https://t.co/a8DoHGCVWl"
228,2021-12-05 14:07:21+00:00,minayuki_autumn,0,9,"RT @study_hacker: 悔しくて悲しくて落ち込んだ感情を無視して「つらくないフリ」をすると、状況をむしろ悪化させてしまう可能性が。

感情をありのままに見つめるほうが、つらいことを乗り越えやすい！

そのために、自分に “こんな問いかけ” をしてみてください♪

h…"
229,2021-12-05 14:07:20+00:00,niteshgoe,0,0,"IMD: Depression near Odisha coast moved northeastwards with a speed of 25 kmph during past 06 hours, and lay center… https://t.co/yKiomOVEMS"
230,2021-12-05 14:07:10+00:00,RedPolka_P,0,0,#RedPolkaProductions #Desktopfilms #JustAnotherDay #shortfilm #Awardwinning #artists #actors #invite #director… https://t.co/jn9Bf2BO2e
231,2021-12-05 14:07:10+00:00,Godez_,1,0,went into chapter 2 with 0$ earned and left with depression
232,2021-12-05 14:07:07+00:00,artikeldienst,0,1,RT @bicyclist: Ein Jahresrückblick ohne Jahr » Living the future https://t.co/ktbvEuGK8a #ausderklapse #notjustsad #rasterpsychotherapie #d…
233,2021-12-05 14:07:06+00:00,emoshans_,6,0,I spam my ig stories with my pretty pictures when seasonal depression hits me and that's my coping mechanism
234,2021-12-05 14:07:05+00:00,lifecanbeadrag,1,0,Seasonal depression hittin rn
235,2021-12-05 14:07:05+00:00,pymz__,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
236,2021-12-05 14:07:04+00:00,amantiwari2009,0,7,"RT @_Junaid_Ahmad_: #rgpvonlineexam
We r not ready to give offline exam because because all classes are conducted online mood. Rgpv needs t…"
237,2021-12-05 14:07:03+00:00,idekanymorehehh,0,86,"RT @dozingallium: c!Phil is like that school counciler who goes

""hey champ 😁 we don't use big words like 'depression' here you're just sad…"
238,2021-12-05 14:07:03+00:00,SaraAbozaid20,0,0,وها قد بدأ ال depression والنفسيه اللي زي الزفت اللي هتخلص عليا قريب
239,2021-12-05 14:07:03+00:00,sac_isin,0,0,"Cyclonic storm Jawad weakens to deep depression, Odisha relieved - Hindustan Times #politics https://t.co/tqweniRsVR https://t.co/NNnMYAcKno"
240,2021-12-05 14:07:03+00:00,muavia_529,3,0,Depression mein rehny sy acha hy mery sath reh lo .
241,2021-12-05 14:07:02+00:00,iKornz,0,0,"DECEMBER ❌
DEPRESSION ✅✅✅"
242,2021-12-05 14:06:57+00:00,denaemiloo,0,0,Nigga if i find a streaming network with Oswald I’m finna tell my momma i worked thru my depression
243,2021-12-05 14:06:56+00:00,bija_lee,0,0,I am depression
244,2021-12-05 14:06:55+00:00,dreasdxpe,0,36,RT @vxprada: depression almost beat my ass today but we still here &lt;333
245,2021-12-05 14:06:54+00:00,SaniSitok2,0,7573,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
246,2021-12-05 14:06:53+00:00,SHENHELUV,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
247,2021-12-05 14:06:50+00:00,amrhsyhrh99,0,7573,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
248,2021-12-05 14:06:49+00:00,charlelelelette,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
249,2021-12-05 14:06:49+00:00,Kendall5151,0,0,"@ScottFightsALS Scott, I have been so depressed last 2 weeks. It is holidays. A decade plus in, I have severe anger… https://t.co/fScqk7IJ5V"
250,2021-12-05 14:06:48+00:00,GDReferences,2,0,@traxii_72 @BestHyphen Depression.
251,2021-12-05 14:06:42+00:00,jeremy_akins,1,0,@thematrixiscool I have bouts of manic depression it sucks
252,2021-12-05 14:06:36+00:00,MostafaBahaa_,0,0,Going through a diet episode on depression is pretty hard. And no i didn't type that wrong
253,2021-12-05 14:06:35+00:00,tuesday7595,0,3,"RT @zephryus47: @sunlorrie Surgery is one element impacted but there are many others, cancer diagnosis, heart issues, opioid and alcohol pr…"
254,2021-12-05 14:06:33+00:00,korestudioph,0,2,"RT @kimlmendoza: Feeling post-concert depression when I wasn’t even there. 🙈💕 @korestudioph #COOKY

https://t.co/IXN7Nn1Tag https://t.co/jY…"
255,2021-12-05 14:06:27+00:00,popartcartoonz,0,0,"*sigh* yesterday was a good day... so of course today... not looking so good. Two steps forward, one step back. Depression sucks."
256,2021-12-05 14:06:26+00:00,kalid1,0,0,Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart… https://t.co/zcgfNgmDzh
257,2021-12-05 14:06:24+00:00,xrmla25,0,172,"RT @ForeverPurple23: Post concert depression hitting hard, so here’s my favorite bare faced Jimin to help ease the pain a little 😭 https://…"
258,2021-12-05 14:06:19+00:00,kreideprijnz,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
259,2021-12-05 14:06:12+00:00,pinkkpoweranger,1,0,when will this grey depression end im this 👌 close to ending it all
260,2021-12-05 14:06:07+00:00,Depression_BTS,0,0,สักทีนะอีเหี้ย
261,2021-12-05 14:06:06+00:00,Bririxxx,0,269,RT @voguingbey: a beyoncé concert rn would cure my depression
262,2021-12-05 14:06:04+00:00,kimlmendoza,4,2,"Feeling post-concert depression when I wasn’t even there. 🙈💕 @korestudioph #COOKY

https://t.co/IXN7Nn1Tag https://t.co/jYJkW9UwXS"
263,2021-12-05 14:06:03+00:00,starfiretouya,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
264,2021-12-05 14:06:03+00:00,kaeso95_2,0,0,@Seihaisenso_ La dépression effectivement
265,2021-12-05 14:06:01+00:00,_Shanks_24,0,674,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
266,2021-12-05 14:06:00+00:00,MissValynxia,0,0,seasonal depression
267,2021-12-05 14:05:59+00:00,CliqueWears,0,1741,RT @datchuguy: Life after NYSC always comes with a touch of depression
268,2021-12-05 14:05:59+00:00,r3nnoc,0,21,RT @txcket: my fit goes hard but my depression hits harder
269,2021-12-05 14:05:57+00:00,PrincesaBallena,0,40,"RT @Shade510: Have you tried Starbucks Holiday Blend yet?

It has an elegant flavor; layers of maple, a touch of gingerbread, a pinch of fa…"
270,2021-12-05 14:05:57+00:00,littlegiinge,0,40,"RT @Shade510: Have you tried Starbucks Holiday Blend yet?

It has an elegant flavor; layers of maple, a touch of gingerbread, a pinch of fa…"
271,2021-12-05 14:05:51+00:00,kiyoffee,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
272,2021-12-05 14:05:51+00:00,blackblueshiro,0,2496,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
